0,1,2,3,4,5,6
287,506,951,1100,1043,HUVEC-18,122
16,966,669,836,486,HUVEC-18,123
1134,393,479,358,175,HUVEC-18,24
358,1134,393,1114,502,HUVEC-18,115
245,228,116,1112,376,HUVEC-18,943
748,709,1055,560,584,HUVEC-18,365
336,393,521,175,589,HUVEC-18,368
733,756,285,661,228,HUVEC-18,1087
1058,621,140,607,830,HUVEC-18,608
304,521,423,72,336,HUVEC-18,644
116,725,560,584,78,HUVEC-18,322
709,446,748,560,336,HUVEC-18,955
336,748,607,521,268,HUVEC-18,970
502,1114,72,358,175,HUVEC-18,922
116,748,560,709,1045,HUVEC-18,435
1118,175,790,1080,967,HUVEC-18,990
521,725,336,584,423,HUVEC-18,184
607,297,830,717,1088,HUVEC-18,866
149,506,287,1044,1100,HUVEC-18,90
351,22,1027,714,934,HUVEC-18,1071
830,213,220,1055,954,HUVEC-18,114
787,1134,328,319,634,HUVEC-18,666
830,523,213,726,220,HUVEC-18,129
813,550,97,578,657,HUVEC-18,815
1088,830,966,297,717,HUVEC-18,860
558,813,429,550,685,HUVEC-18,995
871,146,746,283,1078,HUVEC-18,819
748,336,521,175,22,HUVEC-18,453
502,595,283,1134,871,HUVEC-18,595
521,22,175,336,748,HUVEC-18,926
878,575,370,560,307,HUVEC-18,1068
748,560,22,1127,709,HUVEC-18,504
584,725,1055,560,661,HUVEC-18,98
1127,22,1055,709,748,HUVEC-18,805
175,502,1114,393,1134,HUVEC-18,283
393,1114,358,175,1134,HUVEC-18,380
666,95,149,211,570,HUVEC-18,259
521,304,336,175,43,HUVEC-18,1051
521,336,717,175,985,HUVEC-18,142
336,446,523,748,902,HUVEC-18,763
560,396,1127,709,606,HUVEC-18,1000
870,120,316,926,799,HUVEC-18,834
560,1129,376,702,285,HUVEC-18,326
175,1114,1080,790,1118,HUVEC-18,603
304,695,1127,560,295,HUVEC-18,410
560,709,116,878,228,HUVEC-18,671
351,72,502,757,1114,HUVEC-18,795
954,825,1055,709,1127,HUVEC-18,551
349,1019,230,951,269,HUVEC-18,755
175,1118,72,304,219,HUVEC-18,858
560,748,423,304,521,HUVEC-18,494
351,543,557,162,130,HUVEC-18,649
560,575,606,1127,1055,HUVEC-18,307
72,1114,393,502,1134,HUVEC-18,4
1134,146,1114,393,1118,HUVEC-18,1059
175,717,562,790,361,HUVEC-18,564
304,521,22,43,28,HUVEC-18,265
902,231,697,446,954,HUVEC-18,208
116,1095,878,560,553,HUVEC-18,619
412,458,756,862,752,HUVEC-18,17
408,729,746,968,679,HUVEC-18,534
575,882,307,878,1072,HUVEC-18,882
323,851,915,640,966,HUVEC-18,328
785,569,219,609,427,HUVEC-18,949
709,423,264,560,688,HUVEC-18,264
482,530,767,752,977,HUVEC-18,953
830,131,954,915,976,HUVEC-18,728
954,420,458,1055,440,HUVEC-18,45
304,1045,1055,954,420,HUVEC-18,912
268,214,420,358,1029,HUVEC-18,249
1045,420,688,231,321,HUVEC-18,930
948,1092,398,779,1027,HUVEC-18,948
219,416,282,767,569,HUVEC-18,416
709,1045,420,264,365,HUVEC-18,270
746,332,871,283,186,HUVEC-18,656
976,47,297,717,465,HUVEC-18,836
569,358,880,562,568,HUVEC-18,58
297,387,631,947,600,HUVEC-18,911
420,615,268,697,297,HUVEC-18,137
462,843,131,830,175,HUVEC-18,698
304,446,697,336,544,HUVEC-18,378
419,153,434,773,941,HUVEC-18,419
954,575,878,420,766,HUVEC-18,1005
1045,1055,213,1095,560,HUVEC-18,321
304,589,219,774,885,HUVEC-18,1038
878,553,630,773,127,HUVEC-18,1097
304,748,1045,369,1055,HUVEC-18,954
506,287,1100,951,95,HUVEC-18,696
965,175,1078,358,502,HUVEC-18,994
336,420,304,440,521,HUVEC-18,574
645,709,954,420,881,HUVEC-18,772
560,878,396,709,575,HUVEC-18,878
878,1000,133,277,370,HUVEC-18,426
1078,358,441,1133,562,HUVEC-18,54
420,530,446,643,626,HUVEC-18,971
304,748,957,809,423,HUVEC-18,154
882,682,423,957,621,HUVEC-18,1069
1078,15,835,683,637,HUVEC-18,141
1055,954,1045,213,227,HUVEC-18,1107
1045,227,954,1055,304,HUVEC-18,1011
72,858,418,502,774,HUVEC-18,935
1045,1055,420,440,954,HUVEC-18,1073
323,498,634,851,297,HUVEC-18,406
22,436,113,799,407,HUVEC-18,799
888,2,408,273,67,HUVEC-18,273
57,1022,1043,354,908,HUVEC-18,230
441,1037,868,74,1009,HUVEC-18,1009
213,830,420,220,1055,HUVEC-18,843
1055,213,423,220,1045,HUVEC-18,1081
621,140,264,420,1133,HUVEC-18,635
915,498,631,830,323,HUVEC-18,522
297,785,30,416,68,HUVEC-18,152
304,589,711,116,774,HUVEC-18,862
1055,304,711,440,1045,HUVEC-18,711
562,175,358,568,569,HUVEC-18,97
107,971,412,887,941,HUVEC-18,241
498,631,569,785,358,HUVEC-18,850
329,736,128,804,568,HUVEC-18,1082
966,717,329,615,1080,HUVEC-18,906
446,697,954,190,530,HUVEC-18,822
803,264,621,726,365,HUVEC-18,803
589,637,358,1029,621,HUVEC-18,85
420,615,297,454,1056,HUVEC-18,1050
336,1055,954,304,420,HUVEC-18,592
607,965,358,140,1078,HUVEC-18,286
420,830,498,621,220,HUVEC-18,561
637,358,786,1114,99,HUVEC-18,433
831,402,999,944,243,HUVEC-18,331
621,213,882,264,1045,HUVEC-18,794
882,1095,878,294,575,HUVEC-18,294
358,140,804,317,420,HUVEC-18,427
1055,954,396,606,369,HUVEC-18,231
575,560,103,1055,606,HUVEC-18,575
420,440,1045,140,213,HUVEC-18,201
560,103,116,1045,1095,HUVEC-18,758
416,562,985,569,358,HUVEC-18,18
304,420,1045,214,709,HUVEC-18,737
420,458,521,440,43,HUVEC-18,227
213,220,264,336,726,HUVEC-18,458
107,416,615,297,420,HUVEC-18,824
420,717,416,985,249,HUVEC-18,1061
420,220,621,682,830,HUVEC-18,985
493,828,515,1069,1103,HUVEC-18,493
568,344,332,418,343,HUVEC-18,344
37,31,223,1036,200,HUVEC-18,1036
1037,435,214,774,637,HUVEC-18,116
1095,989,711,116,261,HUVEC-18,150
597,476,885,569,146,HUVEC-18,1054
316,130,862,757,1114,HUVEC-18,316
1133,1078,358,885,1134,HUVEC-18,892
711,756,1073,1096,916,HUVEC-18,261
709,126,553,600,420,HUVEC-18,854
621,1133,1078,358,393,HUVEC-18,354
741,441,433,31,358,HUVEC-18,470
885,697,249,220,213,HUVEC-18,634
213,1055,575,601,954,HUVEC-18,1048
774,223,260,509,935,HUVEC-18,223
220,213,1055,954,336,HUVEC-18,675
575,1055,307,601,954,HUVEC-18,104
631,498,803,420,709,HUVEC-18,631
918,165,425,315,44,HUVEC-18,13
803,634,885,498,574,HUVEC-18,325
568,966,746,569,1103,HUVEC-18,472
1045,420,440,213,336,HUVEC-18,1055
365,692,369,213,1045,HUVEC-18,1045
294,619,9,1048,365,HUVEC-18,9
1045,304,440,1055,420,HUVEC-18,440
1095,878,711,208,553,HUVEC-18,612
1045,1055,954,440,304,HUVEC-18,688
1049,634,574,546,173,HUVEC-18,323
358,589,393,317,263,HUVEC-18,641
420,830,717,954,336,HUVEC-18,356
232,240,540,666,310,HUVEC-18,240
73,30,137,1033,183,HUVEC-18,73
358,1078,637,1125,156,HUVEC-18,468
637,358,214,709,924,HUVEC-18,924
1055,213,954,220,1045,HUVEC-18,519
1055,213,575,954,440,HUVEC-18,1010
720,768,1083,1069,334,HUVEC-18,720
429,57,323,518,354,HUVEC-18,839
640,597,430,323,546,HUVEC-18,106
830,131,498,717,175,HUVEC-18,474
1044,161,698,388,496,HUVEC-18,161
358,420,562,985,637,HUVEC-18,156
376,275,223,245,542,HUVEC-18,778
685,1136,16,994,273,HUVEC-18,526
41,520,949,105,344,HUVEC-18,591
595,885,198,430,146,HUVEC-18,1004
634,498,540,803,1049,HUVEC-18,540
569,717,568,785,304,HUVEC-18,179
420,830,220,954,498,HUVEC-18,297
502,589,72,991,423,HUVEC-18,823
717,976,420,697,454,HUVEC-18,1075
1045,1055,440,304,227,HUVEC-18,630
304,589,985,268,420,HUVEC-18,594
568,956,476,58,344,HUVEC-18,204
568,862,823,298,790,HUVEC-18,71
283,871,2,269,305,HUVEC-18,374
297,420,498,830,915,HUVEC-18,587
365,264,692,213,423,HUVEC-18,621
120,476,156,304,568,HUVEC-18,36
898,964,279,139,792,HUVEC-18,792
190,712,574,173,310,HUVEC-18,684
275,862,116,358,298,HUVEC-18,200
97,506,388,951,1043,HUVEC-18,780
420,621,498,985,268,HUVEC-18,498
1055,420,440,830,954,HUVEC-18,993
336,304,420,697,521,HUVEC-18,476
140,965,358,621,486,HUVEC-18,243
175,304,393,562,966,HUVEC-18,16
213,1055,1045,440,336,HUVEC-18,128
213,1055,220,440,954,HUVEC-18,213
420,440,220,521,804,HUVEC-18,1103
420,336,1045,1055,440,HUVEC-18,710
569,785,574,118,885,HUVEC-18,318
785,1098,668,289,998,HUVEC-18,998
420,954,830,709,416,HUVEC-18,386
668,996,631,558,685,HUVEC-18,139
416,767,420,511,298,HUVEC-18,298
575,601,1055,307,954,HUVEC-18,602
31,470,200,855,846,HUVEC-18,832
568,862,358,804,298,HUVEC-18,841
420,304,521,454,1055,HUVEC-18,275
569,568,966,416,994,HUVEC-18,628
575,213,601,1055,307,HUVEC-18,1095
558,776,851,462,685,HUVEC-18,199
569,568,416,767,785,HUVEC-18,403
116,435,774,1037,989,HUVEC-18,741
502,15,991,332,871,HUVEC-18,332
1055,440,420,954,1045,HUVEC-18,725
393,498,589,717,175,HUVEC-18,12
1055,954,213,766,907,HUVEC-18,976
351,176,305,470,334,HUVEC-18,176
420,440,220,213,804,HUVEC-18,814
358,637,621,393,589,HUVEC-18,82
116,423,245,275,1095,HUVEC-18,997
502,1081,423,823,15,HUVEC-18,1001
336,420,954,709,1045,HUVEC-18,23
420,458,482,440,116,HUVEC-18,288
1048,601,1055,878,954,HUVEC-18,524
420,830,131,607,615,HUVEC-18,107
1045,220,213,420,440,HUVEC-18,773
423,140,589,321,304,HUVEC-18,812
1055,1045,213,954,440,HUVEC-18,79
332,568,991,509,358,HUVEC-18,367
323,297,597,640,429,HUVEC-18,609
621,393,1133,140,885,HUVEC-18,973
669,160,994,518,157,HUVEC-18,455
464,862,616,441,1073,HUVEC-18,771
420,954,709,440,830,HUVEC-18,226
637,358,589,1029,621,HUVEC-18,693
54,796,637,509,15,HUVEC-18,1022
597,640,323,430,851,HUVEC-18,14
420,440,626,1045,830,HUVEC-18,292
294,882,878,370,601,HUVEC-18,1072
774,223,1037,1029,74,HUVEC-18,50
116,916,260,649,156,HUVEC-18,573
589,774,358,594,298,HUVEC-18,37
358,637,562,420,1078,HUVEC-18,958
502,589,140,621,358,HUVEC-18,140
476,597,430,1069,529,HUVEC-18,496
351,888,144,138,757,HUVEC-18,531
569,568,589,249,885,HUVEC-18,928
304,697,249,885,336,HUVEC-18,280
774,935,509,589,304,HUVEC-18,509
562,358,985,156,569,HUVEC-18,418
774,1037,980,509,935,HUVEC-18,343
140,1029,1045,420,621,HUVEC-18,247
671,52,619,205,44,HUVEC-18,205
741,223,200,261,433,HUVEC-18,31
989,1045,1095,116,321,HUVEC-18,702
621,502,423,140,1081,HUVEC-18,846
223,15,502,1037,1081,HUVEC-18,925
420,954,336,830,615,HUVEC-18,30
885,697,219,249,589,HUVEC-18,1094
304,589,774,985,268,HUVEC-18,680
569,785,416,30,568,HUVEC-18,488
323,640,429,1075,994,HUVEC-18,0
15,1037,980,637,66,HUVEC-18,15
358,589,268,637,569,HUVEC-18,441
297,562,717,569,420,HUVEC-18,260
996,668,693,631,904,HUVEC-18,235
420,336,885,304,521,HUVEC-18,420
668,915,126,830,540,HUVEC-18,964
393,589,502,885,72,HUVEC-18,899
54,574,980,498,1039,HUVEC-18,306
110,317,393,425,1039,HUVEC-18,110
358,420,985,562,717,HUVEC-18,358
631,668,830,498,803,HUVEC-18,1021
213,575,307,1055,954,HUVEC-18,370
640,994,966,737,836,HUVEC-18,1026
446,980,214,190,304,HUVEC-18,980
502,637,621,358,15,HUVEC-18,663
213,220,1055,954,369,HUVEC-18,220
668,631,1078,965,552,HUVEC-18,251
304,420,1045,227,645,HUVEC-18,645
304,748,589,336,809,HUVEC-18,872
830,717,966,131,615,HUVEC-18,904
589,304,989,1045,711,HUVEC-18,596
498,597,479,393,323,HUVEC-18,518
830,915,668,954,572,HUVEC-18,668
569,785,118,717,966,HUVEC-18,929
712,697,446,980,708,HUVEC-18,712
420,498,621,358,830,HUVEC-18,69
888,796,2,67,638,HUVEC-18,817
830,498,420,621,131,HUVEC-18,143
304,589,393,1134,1114,HUVEC-18,304
420,140,268,621,264,HUVEC-18,785
575,878,307,560,606,HUVEC-18,187
603,186,1037,979,130,HUVEC-18,855
420,1055,336,954,440,HUVEC-18,209
878,370,830,277,133,HUVEC-18,610
332,1001,146,871,283,HUVEC-18,835
569,885,597,190,498,HUVEC-18,931
885,304,589,249,336,HUVEC-18,885
420,336,954,220,446,HUVEC-18,430
1037,214,1029,774,637,HUVEC-18,1037
304,336,589,378,521,HUVEC-18,568
575,1055,307,601,954,HUVEC-18,103
1055,440,420,711,954,HUVEC-18,833
823,304,774,321,979,HUVEC-18,979
304,420,43,774,985,HUVEC-18,767
304,336,589,1029,885,HUVEC-18,589
697,304,219,336,249,HUVEC-18,202
304,985,420,43,645,HUVEC-18,68
1045,336,304,748,709,HUVEC-18,528
637,358,1078,1134,1037,HUVEC-18,67
1045,304,688,711,227,HUVEC-18,451
214,637,1029,358,589,HUVEC-18,638
358,502,562,1078,568,HUVEC-18,746
396,560,709,937,446,HUVEC-18,560
420,709,336,1045,440,HUVEC-18,756
774,214,935,1029,589,HUVEC-18,880
168,746,441,85,513,HUVEC-18,193
725,175,257,790,108,HUVEC-19,1086
294,9,425,553,264,RPE-08,1138
648,796,656,765,468,RPE-08,629
904,315,854,419,918,RPE-08,464
85,834,468,648,21,RPE-08,4
834,759,1043,720,961,RPE-08,648
36,93,1043,720,455,RPE-08,940
824,1050,117,386,407,RPE-08,782
540,287,1016,638,95,RPE-08,191
788,152,469,408,534,RPE-08,625
69,949,152,188,512,RPE-08,512
846,358,880,965,785,RPE-08,943
720,36,204,928,421,RPE-08,515
834,720,349,1079,51,RPE-08,820
50,398,145,308,761,RPE-08,617
145,359,548,870,938,RPE-08,145
50,862,154,771,285,RPE-08,530
834,80,961,720,1043,RPE-08,614
315,375,854,703,17,RPE-08,649
381,531,408,520,723,RPE-08,533
1043,994,488,995,928,RPE-08,62
1043,839,455,1022,783,RPE-08,51
381,800,1067,855,761,RPE-08,96
719,141,152,627,324,RPE-08,627
687,168,36,85,888,RPE-08,1108
977,520,398,145,408,RPE-08,977
1016,346,972,291,364,RPE-08,255
520,442,398,566,977,RPE-08,644
699,797,382,381,525,RPE-08,1116
938,520,765,172,566,RPE-08,1029
469,788,278,152,719,RPE-08,469
375,970,530,686,586,RPE-08,39
472,36,1006,411,977,RPE-08,1110
520,442,172,566,154,RPE-08,186
655,17,520,513,977,RPE-08,322
520,531,655,442,977,RPE-08,995
655,1084,977,761,382,RPE-08,1119
938,961,834,633,720,RPE-08,713
1062,441,971,654,1002,RPE-08,210
112,134,334,765,186,RPE-08,527
375,970,197,121,482,RPE-08,1127
85,21,468,1089,215,RPE-08,168
520,443,977,808,411,RPE-08,401
301,1040,439,931,168,RPE-08,1112
152,468,469,1089,93,RPE-08,335
648,796,656,80,163,RPE-08,314
472,172,995,994,1091,RPE-08,265
398,222,761,1084,381,RPE-08,21
520,278,1065,1012,374,RPE-08,122
1094,398,531,50,145,RPE-08,1007
839,1040,652,211,80,RPE-08,491
359,870,364,145,537,RPE-08,359
443,513,441,1093,49,RPE-08,86
472,405,808,648,411,RPE-08,405
834,961,633,972,720,RPE-08,487
977,655,398,197,489,RPE-08,864
26,338,620,603,1011,RPE-08,603
15,888,186,796,1124,RPE-08,679
26,948,34,222,1084,RPE-08,815
172,472,961,796,120,RPE-08,658
520,411,172,472,938,RPE-08,53
347,816,359,582,291,RPE-08,819
520,1123,1117,145,222,RPE-08,578
946,852,788,451,61,RPE-08,310
1093,888,449,835,380,RPE-08,380
520,858,398,935,375,RPE-08,29
26,186,145,620,948,RPE-08,795
36,961,469,1065,566,RPE-08,237
834,469,938,961,172,RPE-08,1071
834,80,1043,938,765,RPE-08,215
605,573,520,144,875,RPE-08,76
520,977,172,411,398,RPE-08,808
93,204,963,1032,554,RPE-08,135
0,1021,212,816,662,RPE-08,895
398,977,50,145,375,RPE-08,465
977,331,963,538,93,RPE-08,919
441,1062,977,513,375,RPE-08,387
211,783,1040,839,652,RPE-08,319
41,497,1124,567,344,RPE-08,326
304,29,249,609,438,RPE-08,809
694,769,1016,834,347,RPE-08,636
977,289,551,829,197,RPE-08,740
861,554,548,80,508,RPE-08,678
796,808,472,405,172,RPE-08,365
796,472,808,172,768,RPE-08,38
817,1012,334,844,278,RPE-08,1012
858,977,1093,842,655,RPE-08,190
26,34,948,145,1084,RPE-08,34
278,1117,469,513,676,RPE-08,278
765,408,80,1084,163,RPE-08,1099
34,761,531,398,408,RPE-08,1111
1054,632,1131,463,546,RPE-08,463
799,112,567,768,961,RPE-08,748
398,963,977,538,375,RPE-08,120
513,443,531,525,520,RPE-08,1129
940,472,1006,237,829,RPE-08,942
278,520,1117,324,679,RPE-08,888
1083,36,51,118,54,RPE-08,180
291,909,460,938,1043,RPE-08,1130
520,411,808,172,765,RPE-08,443
215,469,1006,1091,1053,RPE-08,551
513,443,1123,808,977,RPE-08,446
520,442,172,411,382,RPE-08,1132
359,364,537,548,660,RPE-08,707
834,759,111,349,720,RPE-08,834
765,520,80,548,1084,RPE-08,183
1117,520,278,469,324,RPE-08,1117
768,796,961,172,472,RPE-08,1034
1071,520,408,163,1101,RPE-08,311
472,411,648,808,938,RPE-08,1113
398,620,690,50,308,RPE-08,586
834,938,972,1043,1116,RPE-08,90
520,398,858,186,172,RPE-08,564
520,1084,442,1123,308,RPE-08,520
215,455,119,383,388,RPE-08,114
977,398,858,531,935,RPE-08,250
367,520,1071,442,765,RPE-08,842
145,398,1084,26,34,RPE-08,690
520,1071,163,1123,1117,RPE-08,691
134,1124,334,765,269,RPE-08,501
520,411,1117,278,1091,RPE-08,749
520,858,163,172,186,RPE-08,545
582,648,657,839,1042,RPE-08,362
520,163,796,808,1071,RPE-08,990
520,1117,398,1123,222,RPE-08,858
460,818,938,648,783,RPE-08,818
548,938,554,657,520,RPE-08,861
938,566,977,120,145,RPE-08,1051
977,120,530,955,295,RPE-08,127
17,145,593,444,375,RPE-08,665
655,977,1084,17,520,RPE-08,937
759,278,834,768,134,RPE-08,759
834,1079,720,487,1131,RPE-08,84
442,704,938,472,237,RPE-08,955
1084,398,222,382,813,RPE-08,1123
977,17,531,1002,513,RPE-08,674
520,398,172,977,408,RPE-08,516
1071,513,531,691,443,RPE-08,860
834,759,172,80,938,RPE-08,1126
796,765,1121,648,163,RPE-08,652
1093,449,852,49,41,RPE-08,167
768,796,844,186,334,RPE-08,369
948,1084,34,398,50,RPE-08,1136
520,566,765,858,172,RPE-08,590
888,163,334,679,1093,RPE-08,664
513,888,443,441,786,RPE-08,637
548,765,538,963,977,RPE-08,1115
1084,655,17,761,145,RPE-08,197
952,196,977,625,381,RPE-08,800
633,834,938,961,720,RPE-08,807
386,375,260,971,941,RPE-08,1114
237,961,472,938,460,RPE-08,546
520,145,1101,1084,655,RPE-08,1086
80,839,33,796,834,RPE-08,1131
1131,33,820,1054,51,RPE-08,437
520,1117,1071,163,888,RPE-08,1093
186,338,520,442,1093,RPE-08,449
977,382,520,375,963,RPE-08,646
582,834,648,1089,938,RPE-08,570
291,21,460,938,909,RPE-08,1053
303,398,452,900,338,RPE-08,283
93,260,442,605,14,RPE-08,727
347,359,537,633,364,RPE-08,347
93,963,703,320,977,RPE-08,510
654,941,375,971,686,RPE-08,307
520,655,531,17,1084,RPE-08,115
278,411,1091,648,834,RPE-08,1091
605,331,829,288,767,RPE-08,159
1033,183,624,1040,513,RPE-08,525
514,883,1060,1066,970,RPE-08,368
472,648,455,411,940,RPE-08,632
513,1117,443,1135,1009,RPE-08,396
513,520,674,691,1071,RPE-08,402
977,655,586,520,288,RPE-08,686
513,443,788,531,977,RPE-08,375
520,186,172,442,334,RPE-08,99
755,1079,627,962,1043,RPE-08,755
828,515,768,509,844,RPE-08,494
977,520,655,531,1123,RPE-08,1121
472,938,753,582,648,RPE-08,599
1027,442,375,858,586,RPE-08,363
1074,396,587,289,964,RPE-08,1074
442,520,968,367,400,RPE-08,1137
26,507,338,17,603,RPE-08,123
1043,364,236,839,480,RPE-08,548
684,699,382,788,940,RPE-08,926
172,186,858,134,520,RPE-08,1124
520,442,1084,1123,49,RPE-08,49
324,150,381,719,424,RPE-08,719
50,375,593,917,340,RPE-08,422
33,820,1054,950,80,RPE-08,1134
977,197,655,875,646,RPE-08,774
834,1116,20,1043,938,RPE-08,151
786,475,888,513,1059,RPE-08,435
111,759,834,349,1022,RPE-08,1120
655,520,1084,382,513,RPE-08,338
888,513,443,762,1117,RPE-08,267
260,105,520,1071,343,RPE-08,1122
32,152,648,1079,1043,RPE-08,300
469,1089,1117,520,468,RPE-08,863
839,1043,269,80,938,RPE-08,718
961,36,834,472,768,RPE-08,1000
765,938,548,648,1043,RPE-08,214
520,1123,408,765,977,RPE-08,174
761,196,813,703,222,RPE-08,963
834,961,633,720,707,RPE-08,763
520,858,186,398,1071,RPE-08,289
26,1093,520,186,603,RPE-08,595
26,1084,34,145,222,RPE-08,377
291,938,972,909,870,RPE-08,291
977,963,93,50,398,RPE-08,477
441,443,44,120,513,RPE-08,410
472,940,411,237,648,RPE-08,672
520,172,442,398,1123,RPE-08,382
472,938,411,844,520,RPE-08,933
26,741,433,145,1011,RPE-08,901
26,34,520,145,1123,RPE-08,1059
977,375,858,398,586,RPE-08,438
163,520,796,172,1071,RPE-08,185
566,858,134,1124,112,RPE-08,796
212,839,1043,652,1040,RPE-08,229
605,455,760,1050,1089,RPE-08,119
888,186,1093,134,53,RPE-08,922
817,278,679,987,613,RPE-08,337
785,402,569,301,118,RPE-08,944
1043,648,455,152,582,RPE-08,32
513,443,883,678,441,RPE-08,1068
1089,684,861,1117,215,RPE-08,666
977,605,520,566,472,RPE-08,453
197,513,165,443,441,RPE-08,35
1016,255,972,895,291,RPE-08,271
648,472,405,411,520,RPE-08,992
938,834,972,759,961,RPE-08,961
398,145,977,520,308,RPE-08,989
145,538,963,1092,548,RPE-08,716
197,596,605,260,121,RPE-08,916
769,972,694,259,347,RPE-08,259
145,26,50,17,842,RPE-08,98
197,655,977,593,17,RPE-08,805
398,520,858,655,842,RPE-08,866
648,582,1091,1043,657,RPE-08,448
977,331,531,520,93,RPE-08,821
204,93,940,938,411,RPE-08,252
497,134,186,449,41,RPE-08,484
17,50,26,1084,842,RPE-08,1125
588,472,119,391,605,RPE-08,279
520,442,398,1071,1123,RPE-08,873
152,141,719,69,353,RPE-08,1079
206,381,278,800,1117,RPE-08,1128
720,961,834,51,1054,RPE-08,148
520,382,222,531,1102,RPE-08,490
977,520,531,1123,222,RPE-08,802
50,771,948,398,145,RPE-08,1118
334,961,888,796,316,RPE-08,1105
520,977,655,605,442,RPE-08,125
51,796,672,33,430,RPE-08,608
800,1135,96,381,676,RPE-08,1135
834,648,720,817,765,RPE-08,936
520,17,331,382,288,RPE-08,121
1071,629,250,674,53,RPE-08,1014
50,948,398,771,145,RPE-08,1109
398,948,162,186,858,RPE-08,134
347,660,559,211,548,RPE-08,246
768,796,36,834,15,RPE-08,1133
278,469,834,520,411,RPE-08,848
197,339,282,906,971,RPE-08,593
50,398,977,375,308,RPE-08,970
36,977,331,829,767,RPE-08,886
26,34,948,1071,398,RPE-08,1018
44,407,386,926,862,RPE-08,504
487,510,306,707,632,RPE-08,485
469,684,381,788,21,RPE-08,1087
26,145,520,1084,308,RPE-08,163
824,1005,703,197,551,RPE-08,947
520,977,1123,531,411,RPE-08,171
442,520,172,742,605,RPE-08,65
632,687,1043,834,85,RPE-08,583
977,398,520,1086,408,RPE-08,777
1043,839,269,1022,635,RPE-08,129
513,443,1123,629,144,RPE-08,234
375,977,177,566,858,RPE-08,432
834,961,1043,938,472,RPE-08,908
765,566,870,154,36,RPE-08,677
582,0,212,657,90,RPE-08,816
408,543,398,338,1086,RPE-08,616
520,858,935,977,1117,RPE-08,999
768,36,1065,844,472,RPE-08,24
46,55,982,402,389,RPE-08,244
36,930,469,407,1026,RPE-08,394
36,520,1071,250,940,RPE-08,248
50,398,145,761,1094,RPE-08,198
332,344,260,58,509,RPE-08,184
141,408,163,817,152,RPE-08,768
398,50,145,308,520,RPE-08,829
520,154,858,344,566,RPE-08,969
232,587,998,962,95,RPE-08,671
359,262,364,480,236,RPE-08,480
520,531,382,1032,442,RPE-08,444
520,69,353,949,344,RPE-08,1085
720,472,1057,36,961,RPE-08,1057
332,1001,235,1103,344,RPE-08,738
940,152,36,788,520,RPE-08,643
1084,520,398,50,554,RPE-08,554
1120,769,1016,90,755,RPE-08,769
904,196,813,1032,407,RPE-08,869
14,189,80,1043,1,RPE-08,633
33,820,765,32,920,RPE-08,170
36,152,1026,788,534,RPE-08,173
1094,141,36,470,50,RPE-08,142
965,1088,44,207,425,RPE-08,1138
111,421,981,1069,633,RPE-08,635
914,55,982,743,919,RPE-08,420
439,258,666,687,931,RPE-08,240
24,497,512,868,1106,RPE-08,610
1083,768,85,972,15,RPE-08,9
537,1,633,707,938,RPE-08,1010
382,1089,222,1102,1087,RPE-08,286
398,1084,761,655,554,RPE-08,45
520,163,1117,1071,1123,RPE-08,488
961,765,938,36,469,RPE-08,231
963,398,977,93,520,RPE-08,531
469,834,961,768,938,RPE-08,69
398,520,442,655,977,RPE-08,156
486,268,321,562,441,RPE-08,264
338,1093,53,443,888,RPE-08,416
51,111,349,672,230,RPE-08,780
633,961,938,972,834,RPE-08,18
398,26,620,948,338,RPE-08,1073
888,120,935,858,961,RPE-08,964
977,520,398,1086,1117,RPE-08,728
765,408,162,334,938,RPE-08,328
441,443,46,959,1025,RPE-08,519
870,961,633,930,120,RPE-08,1108
977,443,398,531,513,RPE-08,854
398,222,761,381,1084,RPE-08,150
469,1117,278,938,845,RPE-08,1050
765,963,548,845,938,RPE-08,1121
398,520,308,531,655,RPE-08,911
26,948,34,398,222,RPE-08,1011
1117,888,1123,765,443,RPE-08,137
443,441,513,959,126,RPE-08,1127
1117,145,633,1086,765,RPE-08,367
888,441,120,316,1037,RPE-08,458
486,441,959,39,46,RPE-08,213
870,972,633,938,961,RPE-08,1130
961,888,2,469,36,RPE-08,885
398,1086,1032,538,765,RPE-08,321
948,26,1132,1011,145,RPE-08,316
765,961,469,120,938,RPE-08,1112
759,815,834,90,972,RPE-08,13
398,520,977,620,858,RPE-08,292
443,513,441,1093,177,RPE-08,1122
938,972,411,582,834,RPE-08,958
469,278,888,1117,961,RPE-08,374
398,897,1092,764,375,RPE-08,575
162,398,408,765,888,RPE-08,1069
1117,861,548,144,699,RPE-08,73
1117,443,513,531,1009,RPE-08,846
469,2,788,845,762,RPE-08,693
520,398,1123,977,1117,RPE-08,433
443,5,845,897,407,RPE-08,528
870,930,938,93,145,RPE-08,204
469,278,293,1117,520,RPE-08,949
948,398,34,1132,26,RPE-08,906
888,959,374,762,1037,RPE-08,756
961,888,633,765,796,RPE-08,574
633,961,537,834,1117,RPE-08,720
33,1131,820,501,51,RPE-08,892
520,1117,977,469,398,RPE-08,628
938,537,347,548,1117,RPE-08,82
26,34,948,1011,557,RPE-08,634
888,443,513,441,1117,RPE-08,773
398,222,520,977,531,RPE-08,354
765,938,648,411,888,RPE-08,931
765,1117,548,145,977,RPE-08,737
359,537,938,548,364,RPE-08,930
