0,1,2,3,4,5,6
1041,126,555,786,348,HUVEC-18,1064
796,888,258,1008,687,HUVEC-18,507
786,435,743,373,443,HUVEC-18,852
126,450,786,555,947,HUVEC-18,887
796,835,743,1008,638,HUVEC-18,138
301,562,446,190,955,HUVEC-18,867
883,289,625,158,947,HUVEC-18,327
786,435,607,969,373,HUVEC-18,317
53,267,1117,435,436,HUVEC-18,330
345,450,750,361,348,HUVEC-18,1070
126,786,555,46,446,HUVEC-18,225
126,786,435,441,1041,HUVEC-18,965
537,347,694,259,95,HUVEC-18,95
786,99,562,214,743,HUVEC-18,517
796,513,786,562,1051,HUVEC-18,132
786,126,373,607,435,HUVEC-18,414
786,435,99,459,743,HUVEC-18,78
1117,67,679,835,144,HUVEC-18,390
1066,516,848,450,197,HUVEC-18,7
786,435,743,989,1041,HUVEC-18,194
506,707,0,20,1100,HUVEC-18,60
258,126,1039,439,450,HUVEC-18,25
590,796,562,743,263,HUVEC-18,1090
126,450,750,831,555,HUVEC-18,118
1041,126,555,1000,369,HUVEC-18,1077
513,258,707,443,687,HUVEC-18,93
1041,126,555,786,369,HUVEC-18,1052
600,1041,271,947,959,HUVEC-18,776
222,1136,537,813,633,HUVEC-18,75
786,435,99,459,155,HUVEC-18,584
707,492,787,328,762,HUVEC-18,735
67,678,922,888,373,HUVEC-18,721
786,435,126,214,99,HUVEC-18,553
258,513,676,687,443,HUVEC-18,57
607,750,190,446,126,HUVEC-18,827
786,796,301,1039,562,HUVEC-18,393
373,385,624,1135,947,HUVEC-18,996
513,1117,676,1135,443,HUVEC-18,788
126,786,888,831,435,HUVEC-18,739
888,796,1117,144,679,HUVEC-18,871
556,361,459,40,955,HUVEC-18,732
786,607,301,955,214,HUVEC-18,43
1039,446,523,126,607,HUVEC-18,462
126,1041,369,555,396,HUVEC-18,714
1136,450,970,215,274,HUVEC-18,383
126,369,786,1041,435,HUVEC-18,182
708,258,126,1039,301,HUVEC-18,849
534,269,721,1099,820,HUVEC-18,535
435,786,743,126,1110,HUVEC-18,329
126,446,555,709,46,HUVEC-18,544
676,67,1117,922,373,HUVEC-18,729
443,385,513,49,1117,HUVEC-18,404
888,786,435,1134,796,HUVEC-18,72
126,1041,786,555,831,HUVEC-18,905
637,786,1029,621,435,HUVEC-18,384
796,513,1008,1051,786,HUVEC-18,918
786,126,435,555,743,HUVEC-18,779
126,1041,369,786,555,HUVEC-18,131
52,76,48,1076,1007,HUVEC-18,1003
126,786,435,369,1041,HUVEC-18,257
258,439,691,126,301,HUVEC-18,364
1041,126,369,555,523,HUVEC-18,857
786,435,743,373,888,HUVEC-18,966
405,648,687,513,707,HUVEC-18,1043
888,835,351,144,743,HUVEC-18,580
1117,676,1135,513,443,HUVEC-18,407
126,786,301,446,555,HUVEC-18,473
796,4,1117,468,513,HUVEC-18,1083
796,786,888,1008,743,HUVEC-18,146
708,232,666,540,492,HUVEC-18,232
258,1039,687,666,691,HUVEC-18,927
1039,678,276,268,1134,HUVEC-18,706
1117,676,443,513,67,HUVEC-18,968
385,1051,88,848,274,HUVEC-18,424
953,786,743,49,443,HUVEC-18,1002
126,786,435,1039,607,HUVEC-18,87
144,170,53,267,1117,HUVEC-18,52
796,163,332,263,888,HUVEC-18,956
786,373,301,787,513,HUVEC-18,783
388,262,211,1111,149,HUVEC-18,859
888,435,743,144,351,HUVEC-18,305
513,796,1008,1051,443,HUVEC-18,844
786,435,99,459,155,HUVEC-18,164
435,267,542,743,502,HUVEC-18,730
373,678,126,67,786,HUVEC-18,642
250,99,415,276,1051,HUVEC-18,789
796,219,1008,562,1051,HUVEC-18,219
126,555,786,369,435,HUVEC-18,66
786,431,435,989,352,HUVEC-18,303
786,99,607,361,482,HUVEC-18,228
373,126,678,258,691,HUVEC-18,932
888,1117,67,513,1008,HUVEC-18,408
786,301,274,607,450,HUVEC-18,717
786,1039,678,361,607,HUVEC-18,499
1100,578,1043,537,1040,HUVEC-18,349
786,435,99,155,989,HUVEC-18,736
786,446,345,955,363,HUVEC-18,697
786,459,214,937,155,HUVEC-18,342
258,786,513,888,691,HUVEC-18,1098
513,796,1008,888,443,HUVEC-18,165
786,446,214,435,937,HUVEC-18,790
750,446,955,345,622,HUVEC-18,495
446,555,126,1041,369,HUVEC-18,1030
1041,555,786,126,947,HUVEC-18,412
126,786,301,888,258,HUVEC-18,479
301,786,361,796,1039,HUVEC-18,166
666,319,707,687,492,HUVEC-18,975
446,555,369,126,955,HUVEC-18,336
1117,144,888,743,67,HUVEC-18,189
388,537,769,660,582,HUVEC-18,813
888,743,144,786,435,HUVEC-18,169
786,435,989,431,937,HUVEC-18,245
361,955,363,345,474,HUVEC-18,701
786,607,274,450,547,HUVEC-18,650
947,786,450,46,848,HUVEC-18,1092
786,435,989,1041,155,HUVEC-18,101
4,1117,513,468,443,HUVEC-18,754
1041,126,446,555,369,HUVEC-18,682
786,435,126,369,1041,HUVEC-18,1017
555,369,39,734,748,HUVEC-18,934
708,964,149,271,126,HUVEC-18,1016
1039,787,687,258,678,HUVEC-18,623
476,707,1008,796,872,HUVEC-18,483
126,1041,786,555,600,HUVEC-18,1035
126,446,555,708,750,HUVEC-18,1049
786,1041,126,555,435,HUVEC-18,661
666,964,879,95,149,HUVEC-18,284
126,840,1008,348,555,HUVEC-18,804
513,258,888,687,1008,HUVEC-18,1078
126,1041,555,46,959,HUVEC-18,600
947,600,289,1041,964,HUVEC-18,42
126,1041,555,46,607,HUVEC-18,654
743,786,840,214,363,HUVEC-18,865
1117,513,796,888,443,HUVEC-18,761
1117,513,888,796,443,HUVEC-18,61
145,109,170,308,76,HUVEC-18,874
126,1041,555,369,523,HUVEC-18,1058
126,1041,607,555,750,HUVEC-18,562
348,955,611,363,459,HUVEC-18,466
363,345,450,955,1051,HUVEC-18,19
786,1051,274,99,361,HUVEC-18,27
786,301,1039,969,607,HUVEC-18,640
446,369,937,709,435,HUVEC-18,423
750,446,708,190,955,HUVEC-18,461
435,786,267,743,1110,HUVEC-18,425
446,830,361,474,750,HUVEC-18,246
351,502,435,130,743,HUVEC-18,1085
476,597,546,885,479,HUVEC-18,570
705,790,321,584,474,HUVEC-18,171
597,479,476,546,429,HUVEC-18,820
1127,560,1055,584,519,HUVEC-18,300
600,1074,396,126,583,HUVEC-18,1074
656,835,667,67,468,HUVEC-18,32
42,600,271,776,996,HUVEC-18,335
607,1133,786,969,1058,HUVEC-18,525
835,351,67,721,1101,HUVEC-18,861
1041,786,369,830,555,HUVEC-18,886
1129,76,435,741,376,HUVEC-18,145
679,351,729,722,457,HUVEC-18,940
435,743,267,1101,786,HUVEC-18,53
667,67,739,1111,262,HUVEC-18,578
607,830,446,290,1039,HUVEC-18,244
786,435,562,156,743,HUVEC-18,250
22,709,425,336,43,HUVEC-18,375
786,796,219,562,156,HUVEC-18,405
621,502,435,882,1114,HUVEC-18,664
22,709,1055,724,734,HUVEC-18,809
1127,560,709,878,22,HUVEC-18,593
446,750,523,830,1039,HUVEC-18,740
957,446,709,369,336,HUVEC-18,185
709,830,726,521,446,HUVEC-18,665
1117,1008,436,845,678,HUVEC-18,86
351,747,858,66,408,HUVEC-18,278
786,1114,1133,562,358,HUVEC-18,402
22,43,425,361,175,HUVEC-18,586
219,476,276,1065,22,HUVEC-18,84
22,425,351,175,43,HUVEC-18,134
786,474,905,459,446,HUVEC-18,197
1133,1039,621,969,803,HUVEC-18,463
22,423,1134,1024,476,HUVEC-18,198
796,931,1008,687,1040,HUVEC-18,648
95,587,149,869,388,HUVEC-18,96
830,369,709,126,446,HUVEC-18,646
22,351,423,799,476,HUVEC-18,163
369,830,1041,882,878,HUVEC-18,727
22,407,709,934,726,HUVEC-18,120
149,95,964,287,973,HUVEC-18,554
423,425,957,560,521,HUVEC-18,873
425,830,1039,361,607,HUVEC-18,62
126,1039,607,272,803,HUVEC-18,289
743,786,502,436,321,HUVEC-18,908
1033,450,624,443,301,HUVEC-18,347
786,743,562,436,435,HUVEC-18,168
786,301,361,562,156,HUVEC-18,516
621,786,435,523,830,HUVEC-18,39
435,43,425,562,786,HUVEC-18,690
786,1133,502,358,479,HUVEC-18,678
1033,443,1111,1040,513,HUVEC-18,869
1133,803,521,885,219,HUVEC-18,394
369,435,1041,555,560,HUVEC-18,916
560,22,435,957,1127,HUVEC-18,545
743,43,321,22,351,HUVEC-18,527
156,562,786,99,590,HUVEC-18,1053
707,853,623,60,1040,HUVEC-18,487
425,43,446,709,336,HUVEC-18,248
862,156,425,590,562,HUVEC-18,738
301,687,479,546,258,HUVEC-18,183
1041,786,555,348,369,HUVEC-18,448
67,1117,678,1008,408,HUVEC-18,749
423,22,957,336,321,HUVEC-18,937
409,1051,45,685,973,HUVEC-18,174
446,474,562,43,348,HUVEC-18,674
707,597,2,787,476,HUVEC-18,173
351,888,922,679,757,HUVEC-18,796
787,707,1039,328,318,HUVEC-18,632
830,435,369,709,1055,HUVEC-18,686
408,351,722,476,967,HUVEC-18,1057
786,435,796,638,835,HUVEC-18,1093
1039,1133,479,492,373,HUVEC-18,863
1134,219,1114,425,317,HUVEC-18,616
1031,708,607,149,126,HUVEC-18,636
786,1041,607,969,547,HUVEC-18,151
845,408,351,913,409,HUVEC-18,1091
743,562,744,156,43,HUVEC-18,977
376,1129,542,352,76,HUVEC-18,76
521,43,562,219,175,HUVEC-18,338
560,435,376,1129,743,HUVEC-18,210
562,425,924,175,156,HUVEC-18,121
149,95,996,668,1136,HUVEC-18,125
1041,126,1058,830,607,HUVEC-18,942
22,560,1127,1055,882,HUVEC-18,180
656,679,457,1117,729,HUVEC-18,548
435,786,743,1110,1037,HUVEC-18,159
0,161,554,651,1102,HUVEC-18,191
22,734,709,560,423,HUVEC-18,748
126,425,786,272,1039,HUVEC-18,167
351,130,162,305,1110,HUVEC-18,888
435,786,502,621,1037,HUVEC-18,432
457,869,1040,0,262,HUVEC-18,816
351,796,502,1114,562,HUVEC-18,617
425,709,435,560,369,HUVEC-18,396
729,571,722,1012,351,HUVEC-18,1012
747,476,263,991,796,HUVEC-18,672
222,662,457,1083,1016,HUVEC-18,291
476,1118,1134,423,1114,HUVEC-18,186
373,922,678,140,608,HUVEC-18,484
786,373,607,678,1039,HUVEC-18,480
376,900,795,736,266,HUVEC-18,718
149,287,95,1136,869,HUVEC-18,362
1002,409,918,973,667,HUVEC-18,377
476,546,1014,597,529,HUVEC-18,961
425,1134,562,1114,219,HUVEC-18,99
351,423,991,130,72,HUVEC-18,1018
1133,479,502,637,1114,HUVEC-18,546
502,1133,1114,1134,621,HUVEC-18,65
2,920,707,796,872,HUVEC-18,707
902,476,22,219,926,HUVEC-18,237
786,435,352,1041,126,HUVEC-18,777
446,1055,709,369,336,HUVEC-18,465
786,435,1133,607,358,HUVEC-18,992
369,446,1055,726,523,HUVEC-18,512
523,425,584,830,446,HUVEC-18,643
1041,607,126,555,290,HUVEC-18,279
1041,830,607,290,786,HUVEC-18,947
1039,607,479,361,274,HUVEC-18,255
435,267,786,743,989,HUVEC-18,1007
523,803,1039,830,726,HUVEC-18,310
679,351,571,2,888,HUVEC-18,679
423,425,1134,336,219,HUVEC-18,774
502,1114,1134,1133,358,HUVEC-18,491
1038,351,747,1,580,HUVEC-18,895
786,435,425,267,743,HUVEC-18,716
20,534,457,518,1040,HUVEC-18,759
679,845,788,469,351,HUVEC-18,963
469,788,1083,222,457,HUVEC-18,469
2,476,707,899,430,HUVEC-18,515
991,502,2,332,920,HUVEC-18,449
1008,743,678,67,796,HUVEC-18,802
376,560,351,1129,245,HUVEC-18,444
351,1101,305,156,835,HUVEC-18,38
351,835,1101,305,743,HUVEC-18,520
796,835,351,67,920,HUVEC-18,1099
1136,222,813,469,293,HUVEC-18,382
502,351,423,1114,1134,HUVEC-18,637
610,373,341,786,1035,HUVEC-18,387
476,597,219,640,872,HUVEC-18,314
709,425,560,435,743,HUVEC-18,446
425,1114,435,1134,562,HUVEC-18,1029
1039,498,803,479,1134,HUVEC-18,999
920,721,820,534,754,HUVEC-18,652
562,156,786,361,479,HUVEC-18,848
126,369,1041,786,709,HUVEC-18,936
0,578,506,651,1100,HUVEC-18,769
560,1127,957,1095,1055,HUVEC-18,234
747,351,476,408,1008,HUVEC-18,768
409,457,1040,640,707,HUVEC-18,215
436,1067,922,730,1003,HUVEC-18,533
709,435,369,425,446,HUVEC-18,214
425,562,786,1114,435,HUVEC-18,135
476,1065,409,276,747,HUVEC-18,119
607,126,446,1041,709,HUVEC-18,583
332,747,796,219,263,HUVEC-18,807
882,369,1041,560,370,HUVEC-18,782
351,305,144,679,968,HUVEC-18,49
341,352,936,436,576,HUVEC-18,490
351,743,502,991,747,HUVEC-18,590
369,446,709,521,957,HUVEC-18,369
409,640,219,301,569,HUVEC-18,944
435,1110,267,786,743,HUVEC-18,267
351,130,743,376,1129,HUVEC-18,842
1129,560,376,435,786,HUVEC-18,677
2,476,529,729,597,HUVEC-18,627
435,743,351,1110,130,HUVEC-18,713
621,803,1039,1133,830,HUVEC-18,437
22,560,423,734,351,HUVEC-18,821
351,743,1101,436,835,HUVEC-18,629
786,435,922,743,638,HUVEC-18,51
219,476,361,1134,276,HUVEC-18,337
1067,800,436,847,996,HUVEC-18,800
22,423,425,1134,336,HUVEC-18,1014
138,67,678,2,1134,HUVEC-18,1105
423,351,72,22,130,HUVEC-18,127
22,43,361,474,562,HUVEC-18,401
351,835,679,144,888,HUVEC-18,170
369,726,709,126,830,HUVEC-18,148
786,1133,435,1039,607,HUVEC-18,319
373,786,922,678,67,HUVEC-18,1034
435,743,351,1101,144,HUVEC-18,34
947,126,345,786,1025,HUVEC-18,625
435,957,425,369,709,HUVEC-18,989
425,43,321,22,175,HUVEC-18,438
1039,931,149,492,678,HUVEC-18,510
351,743,130,790,22,HUVEC-18,599
423,425,321,22,957,HUVEC-18,29
457,534,20,707,729,HUVEC-18,21
1134,425,219,678,2,HUVEC-18,464
175,830,361,393,1118,HUVEC-18,829
351,729,305,747,679,HUVEC-18,1079
786,1133,435,502,969,HUVEC-18,969
521,1055,43,336,584,HUVEC-18,919
425,1039,830,219,361,HUVEC-18,614
43,560,709,1127,22,HUVEC-18,864
425,219,446,1134,1039,HUVEC-18,691
219,991,351,747,263,HUVEC-18,501
351,1038,162,535,683,HUVEC-18,719
425,786,1114,317,156,HUVEC-18,485
1041,369,1058,830,519,HUVEC-18,35
796,476,1114,2,967,HUVEC-18,808
351,423,502,22,376,HUVEC-18,477
435,888,144,786,267,HUVEC-18,443
1133,621,726,1039,446,HUVEC-18,901
786,435,358,1110,562,HUVEC-18,658
930,139,222,273,407,HUVEC-18,633
964,668,42,271,776,HUVEC-18,271
457,729,765,721,2,HUVEC-18,933
219,562,301,1114,476,HUVEC-18,818
786,435,562,1114,743,HUVEC-18,363
709,446,523,726,830,HUVEC-18,190
369,1055,709,560,1127,HUVEC-18,530
149,869,262,506,578,HUVEC-18,359
607,786,562,969,214,HUVEC-18,229
786,435,425,1110,126,HUVEC-18,252
1000,882,886,307,1041,HUVEC-18,422
560,425,709,882,957,HUVEC-18,311
506,755,0,578,769,HUVEC-18,122
786,425,838,380,486,HUVEC-18,123
796,1134,888,1008,562,HUVEC-18,24
786,638,637,358,502,HUVEC-18,115
435,743,352,245,786,HUVEC-18,943
369,726,830,523,560,HUVEC-18,365
786,562,435,1114,1133,HUVEC-18,368
248,912,862,953,795,HUVEC-18,1087
140,1058,1133,607,313,HUVEC-18,608
22,521,423,425,304,HUVEC-18,644
425,989,317,116,435,HUVEC-18,322
126,709,369,446,555,HUVEC-18,955
607,786,435,1133,969,HUVEC-18,970
922,835,786,888,638,HUVEC-18,922
435,786,743,1110,562,HUVEC-18,435
796,219,562,156,351,HUVEC-18,990
425,317,321,276,589,HUVEC-18,184
786,274,607,373,301,HUVEC-18,866
506,149,287,763,95,HUVEC-18,90
351,22,560,1129,130,HUVEC-18,1071
830,1041,523,369,710,HUVEC-18,114
787,786,888,1039,301,HUVEC-18,666
830,523,726,710,607,HUVEC-18,129
578,424,869,3,161,HUVEC-18,815
479,786,301,1063,274,HUVEC-18,860
457,729,578,739,1136,HUVEC-18,995
835,67,796,888,920,HUVEC-18,819
425,336,1134,726,423,HUVEC-18,453
502,2,351,871,1134,HUVEC-18,595
786,435,425,743,709,HUVEC-18,926
1041,786,989,435,1095,HUVEC-18,1068
709,369,1055,726,446,HUVEC-18,504
560,989,786,321,245,HUVEC-18,98
709,369,1055,1127,446,HUVEC-18,805
502,786,1114,1133,562,HUVEC-18,283
786,1039,678,358,1133,HUVEC-18,380
95,769,259,666,819,HUVEC-18,259
43,709,521,425,446,HUVEC-18,1051
361,219,562,425,43,HUVEC-18,142
446,523,830,726,1039,HUVEC-18,763
369,709,1041,1127,396,HUVEC-18,1000
870,407,120,980,926,HUVEC-18,834
560,1129,376,1095,435,HUVEC-18,326
1114,425,175,1134,219,HUVEC-18,603
786,435,743,937,1127,HUVEC-18,410
435,989,369,786,1041,HUVEC-18,671
351,502,245,130,435,HUVEC-18,795
709,830,446,1041,474,HUVEC-18,551
457,230,755,765,817,HUVEC-18,755
219,476,1118,263,1114,HUVEC-18,858
560,709,369,957,43,HUVEC-18,494
351,162,130,1110,1129,HUVEC-18,649
369,882,560,830,519,HUVEC-18,307
1114,435,796,562,263,HUVEC-18,4
796,1134,1114,479,786,HUVEC-18,1059
786,562,361,156,219,HUVEC-18,564
22,43,219,361,304,HUVEC-18,265
474,750,415,231,902,HUVEC-18,208
425,989,435,247,477,HUVEC-18,619
17,646,862,248,1073,HUVEC-18,17
656,67,1117,835,679,HUVEC-18,534
882,878,48,133,575,HUVEC-18,882
479,787,149,668,498,HUVEC-18,328
30,568,949,569,561,HUVEC-18,949
425,709,68,231,446,HUVEC-18,264
767,953,821,459,646,HUVEC-18,953
830,600,843,631,297,HUVEC-18,728
474,440,459,821,645,HUVEC-18,45
440,474,1055,459,528,HUVEC-18,912
435,786,562,214,358,HUVEC-18,249
415,231,794,440,821,HUVEC-18,930
948,734,1129,1092,639,HUVEC-18,948
409,219,415,276,474,HUVEC-18,416
369,425,435,446,348,HUVEC-18,270
656,835,679,61,351,HUVEC-18,656
474,297,750,976,345,HUVEC-18,836
358,156,562,479,301,HUVEC-18,58
953,441,621,786,267,HUVEC-18,911
562,498,301,297,479,HUVEC-18,137
996,843,830,667,425,HUVEC-18,698
415,476,446,474,645,HUVEC-18,378
356,434,1073,474,419,HUVEC-18,419
474,440,645,420,830,HUVEC-18,1005
369,1095,989,440,1045,HUVEC-18,321
219,415,304,276,568,HUVEC-18,1038
989,958,435,6,873,HUVEC-18,1097
369,446,1055,519,348,HUVEC-18,954
287,506,769,388,95,HUVEC-18,696
786,435,922,621,358,HUVEC-18,994
562,474,589,420,358,HUVEC-18,574
474,645,459,440,446,HUVEC-18,772
435,1041,126,369,989,HUVEC-18,878
1041,1000,133,277,878,HUVEC-18,426
373,1078,678,67,786,HUVEC-18,54
99,459,562,214,156,HUVEC-18,971
435,809,304,562,621,HUVEC-18,154
621,882,922,425,1014,HUVEC-18,1069
835,4,888,61,15,HUVEC-18,141
474,440,1055,821,420,HUVEC-18,1107
474,440,1055,645,953,HUVEC-18,1011
835,796,351,747,1101,HUVEC-18,935
435,440,420,369,989,HUVEC-18,1073
319,479,1039,318,931,HUVEC-18,406
1092,734,436,407,351,HUVEC-18,799
888,679,1117,144,44,HUVEC-18,273
662,1079,230,20,755,HUVEC-18,230
1117,441,443,53,1009,HUVEC-18,1009
830,621,420,607,803,HUVEC-18,843
1055,519,440,213,584,HUVEC-18,1081
621,1133,969,1037,1039,HUVEC-18,635
631,668,1039,803,498,HUVEC-18,522
30,297,1113,409,498,HUVEC-18,152
862,1085,156,590,248,HUVEC-18,862
440,1055,474,1045,645,HUVEC-18,711
667,562,786,1051,156,HUVEC-18,97
646,953,477,1125,107,HUVEC-18,241
4,85,468,239,931,HUVEC-18,850
667,862,358,693,736,HUVEC-18,1082
628,1125,361,1113,833,HUVEC-18,906
750,474,446,644,645,HUVEC-18,822
803,621,365,726,830,HUVEC-18,803
637,358,562,969,156,HUVEC-18,85
474,297,887,573,356,HUVEC-18,1050
474,440,420,521,1055,HUVEC-18,592
373,786,922,678,274,HUVEC-18,286
1133,621,607,803,498,HUVEC-18,561
435,267,637,786,358,HUVEC-18,433
546,301,71,409,644,HUVEC-18,331
621,882,213,435,830,HUVEC-18,794
1095,247,882,294,208,HUVEC-18,294
358,667,562,786,436,HUVEC-18,427
369,1041,474,1055,519,HUVEC-18,231
882,575,1055,474,208,HUVEC-18,575
435,621,786,989,140,HUVEC-18,201
989,208,376,1045,688,HUVEC-18,758
156,562,441,590,49,HUVEC-18,18
435,562,214,786,446,HUVEC-18,737
474,156,459,562,440,HUVEC-18,227
803,446,621,830,726,HUVEC-18,458
953,573,1051,156,49,HUVEC-18,824
474,562,737,297,498,HUVEC-18,1061
621,1133,830,803,637,HUVEC-18,985
1079,729,241,488,927,HUVEC-18,493
41,747,260,1065,216,HUVEC-18,344
200,862,17,223,1038,HUVEC-18,1036
435,267,743,786,1110,HUVEC-18,116
261,989,200,433,862,HUVEC-18,150
476,569,546,687,1039,HUVEC-18,1054
435,130,351,953,156,HUVEC-18,316
4,1078,358,638,637,HUVEC-18,892
248,17,912,953,862,HUVEC-18,261
126,435,1041,1035,555,HUVEC-18,854
638,969,1133,621,358,HUVEC-18,354
267,435,835,144,49,HUVEC-18,470
885,830,803,621,474,HUVEC-18,634
208,630,1095,474,1055,HUVEC-18,1048
4,260,774,156,862,HUVEC-18,223
474,290,231,440,420,HUVEC-18,675
208,474,133,630,887,HUVEC-18,104
272,631,1039,691,498,HUVEC-18,631
678,67,243,373,385,HUVEC-18,13
803,1039,621,498,503,HUVEC-18,325
667,49,656,968,1075,HUVEC-18,472
369,446,440,420,1055,HUVEC-18,1055
369,446,365,1041,519,HUVEC-18,1045
294,619,247,9,1036,HUVEC-18,9
369,989,435,446,440,HUVEC-18,440
208,440,630,1095,1045,HUVEC-18,612
440,474,1055,519,645,HUVEC-18,688
546,634,492,498,1039,HUVEC-18,323
4,358,263,156,115,HUVEC-18,641
498,474,479,420,830,HUVEC-18,356
240,232,287,666,492,HUVEC-18,240
137,1033,30,119,193,HUVEC-18,73
4,468,638,835,85,HUVEC-18,468
435,786,214,1039,1110,HUVEC-18,924
474,1055,440,519,420,HUVEC-18,519
440,474,1055,208,528,HUVEC-18,1010
747,972,334,163,679,HUVEC-18,720
869,137,578,518,97,HUVEC-18,839
106,479,318,820,640,HUVEC-18,106
786,479,1133,373,667,HUVEC-18,474
161,0,869,506,578,HUVEC-18,161
786,562,435,358,156,HUVEC-18,156
247,741,989,267,376,HUVEC-18,778
1136,457,45,788,869,HUVEC-18,526
1117,4,468,85,41,HUVEC-18,591
332,502,1001,899,871,HUVEC-18,1004
498,803,634,1039,668,HUVEC-18,540
156,767,568,409,378,HUVEC-18,179
474,498,420,830,750,HUVEC-18,297
502,637,15,589,562,HUVEC-18,823
297,474,30,498,717,HUVEC-18,1075
440,474,459,1055,420,HUVEC-18,630
562,276,980,156,214,HUVEC-18,594
1065,409,747,36,250,HUVEC-18,204
862,590,156,568,667,HUVEC-18,71
679,351,888,922,61,HUVEC-18,374
559,786,301,297,443,HUVEC-18,587
621,365,803,369,957,HUVEC-18,621
796,219,476,562,250,HUVEC-18,36
1136,898,388,964,117,HUVEC-18,792
258,310,301,787,691,HUVEC-18,684
223,862,156,590,435,HUVEC-18,200
0,506,424,578,161,HUVEC-18,780
786,1133,435,358,607,HUVEC-18,498
435,786,621,358,1112,HUVEC-18,993
425,521,446,336,562,HUVEC-18,476
267,922,435,380,678,HUVEC-18,243
562,156,786,301,1114,HUVEC-18,16
369,1055,519,446,420,HUVEC-18,128
1055,830,584,1095,369,HUVEC-18,213
804,589,562,358,621,HUVEC-18,1103
435,425,589,989,214,HUVEC-18,710
258,687,569,4,118,HUVEC-18,318
289,1113,30,693,356,HUVEC-18,998
474,361,562,1039,446,HUVEC-18,386
1136,996,869,149,973,HUVEC-18,139
953,409,1051,250,573,HUVEC-18,298
474,1055,440,208,1095,HUVEC-18,602
4,1117,470,53,855,HUVEC-18,832
862,156,590,568,1125,HUVEC-18,841
562,474,156,521,440,HUVEC-18,275
49,468,693,667,1051,HUVEC-18,628
213,1055,830,369,882,HUVEC-18,1095
859,776,973,898,149,HUVEC-18,199
409,767,19,862,790,HUVEC-18,403
435,267,1110,989,786,HUVEC-18,741
835,502,15,351,991,HUVEC-18,332
440,459,435,474,156,HUVEC-18,725
1039,1114,498,361,1134,HUVEC-18,12
474,420,1055,440,830,HUVEC-18,976
351,679,835,747,170,HUVEC-18,176
621,804,420,358,607,HUVEC-18,814
4,638,358,435,786,HUVEC-18,82
435,989,376,156,245,HUVEC-18,997
502,351,835,590,991,HUVEC-18,1001
446,474,420,562,425,HUVEC-18,23
459,99,474,348,786,HUVEC-18,288
208,830,630,878,1055,HUVEC-18,524
786,607,1035,341,1041,HUVEC-18,107
435,989,621,358,267,HUVEC-18,773
276,509,590,263,536,HUVEC-18,812
440,1055,474,420,1045,HUVEC-18,79
4,332,263,835,468,HUVEC-18,367
429,1063,137,518,1099,HUVEC-18,609
621,1133,969,980,1039,HUVEC-18,973
656,918,1040,911,408,HUVEC-18,455
862,200,979,603,564,HUVEC-18,771
562,420,474,425,156,HUVEC-18,226
435,786,637,358,562,HUVEC-18,693
796,638,239,4,1008,HUVEC-18,1022
931,707,476,479,569,HUVEC-18,14
435,786,358,562,156,HUVEC-18,292
882,1072,48,294,878,HUVEC-18,1072
4,99,774,435,276,HUVEC-18,50
435,49,786,441,953,HUVEC-18,573
156,590,99,358,223,HUVEC-18,37
435,358,4,786,267,HUVEC-18,958
502,786,637,435,358,HUVEC-18,140
476,872,707,796,14,HUVEC-18,496
144,922,170,888,138,HUVEC-18,531
568,476,263,569,71,HUVEC-18,928
562,474,521,589,885,HUVEC-18,280
774,935,263,41,1065,HUVEC-18,509
786,562,156,358,435,HUVEC-18,418
4,796,835,638,85,HUVEC-18,343
435,562,1029,786,637,HUVEC-18,247
267,205,52,86,533,HUVEC-18,205
267,380,435,170,741,HUVEC-18,31
435,989,267,376,155,HUVEC-18,702
621,502,637,358,15,HUVEC-18,846
223,835,4,1037,41,HUVEC-18,925
474,562,301,190,830,HUVEC-18,30
474,227,589,562,219,HUVEC-18,1094
156,562,774,99,358,HUVEC-18,680
468,156,49,4,837,HUVEC-18,488
1040,931,137,106,354,HUVEC-18,0
4,835,980,638,15,HUVEC-18,15
637,358,4,562,786,HUVEC-18,441
562,786,358,301,1078,HUVEC-18,260
996,404,92,205,869,HUVEC-18,235
562,358,1133,435,621,HUVEC-18,420
668,271,126,879,600,HUVEC-18,964
502,991,263,72,1114,HUVEC-18,899
980,1039,678,4,239,HUVEC-18,306
110,66,932,678,1039,HUVEC-18,110
786,435,358,562,156,HUVEC-18,358
631,803,668,271,610,HUVEC-18,1021
1041,369,830,370,1095,HUVEC-18,370
409,1040,1051,973,1063,HUVEC-18,1026
980,750,190,562,446,HUVEC-18,980
637,638,358,502,4,HUVEC-18,663
830,446,220,1055,750,HUVEC-18,220
922,373,678,251,965,HUVEC-18,251
474,440,821,645,459,HUVEC-18,645
562,99,214,809,276,HUVEC-18,872
693,297,667,830,16,HUVEC-18,904
435,99,590,358,155,HUVEC-18,596
479,358,1133,786,498,HUVEC-18,518
668,271,830,356,600,HUVEC-18,668
931,443,274,1051,301,HUVEC-18,929
750,708,980,803,712,HUVEC-18,712
637,358,621,786,435,HUVEC-18,69
888,1117,67,144,922,HUVEC-18,817
1133,607,498,621,786,HUVEC-18,143
562,435,1114,156,786,HUVEC-18,304
358,621,607,425,1039,HUVEC-18,785
878,1095,370,882,474,HUVEC-18,187
835,351,144,1117,603,HUVEC-18,855
